opportunity_key,source,source_ids,official_url,entity_id,orgao_cnpj,orgao_nome,municipio,distancia_km,objeto,categoria,modalidade,valor_estimado,valor_semantica,data_publicacao,data_abertura,data_encerramento,dias_restantes,status_canonico,status_evidence,data_confidence_score,client_fit_score,triage_recommendation,positive_factors,negative_factors,blockers,missing_fields,first_seen_at,last_seen_at,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
82577636000165-1-000103/2026,pncp,"[""82577636000165-1-000103/2026""]",,extra-44c170376348e065fe7a,82577636000165,MUNICIPIO DE TIJUCAS,TIJUCAS,40.8," Contratação de empresa especializada para execução de pavimentação asfáltica, drenagem pluvial e sinalização viária das Estradas municipais rurais estrada geral Oliveira, com extensão de 1.704,10 metros e Estrada geral Campo Novo, com extensão de 2.026,16 metros, com fornecimento de materiais, totalizando 3.720,26 metros de intervenção, no Município de Tijucas/SC, da Secretaria Municipal de Obras, Transportes e Serviços Públicos",,Concorrência - Eletrônica,5809668.93,valor_total_estimado_informado_pelo_pncp,2026-06-11T00:00:00+00:00,2026-06-12T00:00:00+00:00,2026-07-17T00:00:00+00:00,3,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:58.364592+00:00,2026-07-13T00:07:58.364592+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82577636000165-1-000104/2026,pncp,"[""82577636000165-1-000104/2026""]",,extra-44c170376348e065fe7a,82577636000165,MUNICIPIO DE TIJUCAS,TIJUCAS,40.8,"Contratação de empresa especializada para fornecimento de materiais e execução dos serviços de implantaçao de praça pública, localizada na Rua Luiz Feller nº 282 (loteamento Feller I), bairro Joáia, da Secretaria Municipal de Obras, Transporte e Serviços Públicos, do município de Tijucas/SC",,Concorrência - Eletrônica,451642.78,valor_total_estimado_informado_pelo_pncp,2026-06-12T00:00:00+00:00,2026-06-15T00:00:00+00:00,2026-07-20T00:00:00+00:00,6,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:58.014148+00:00,2026-07-13T00:07:58.014148+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82577636000165-1-000105/2026,pncp,"[""82577636000165-1-000105/2026""]",,extra-44c170376348e065fe7a,82577636000165,MUNICIPIO DE TIJUCAS,TIJUCAS,40.8,"Contratação de empresa especializada para fornecimento de materiais e execução dos serviços de pavimentação asfáltica, drenagem, implantação de calçadas e sinalização viária na Rua Manoel Nahum de Brito, localizada no bairro Centro, da Secretaria Municipal de Obras, Transporte e Serviços Públicos, do município de Tijucas/SC",,Concorrência - Eletrônica,3302511.15,valor_total_estimado_informado_pelo_pncp,2026-06-12T00:00:00+00:00,2026-06-15T00:00:00+00:00,2026-07-20T00:00:00+00:00,6,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:58.014148+00:00,2026-07-13T00:07:58.014148+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82575812000120-1-000270/2026,pncp,"[""82575812000120-1-000270/2026""]",,extra-27a706d1bd15f3a252e7,82575812000120,MUNICIPIO DE PORTO BELO,PORTO BELO,48.5,"[Portal de Compras Públicas] - credenciamento de empresas especializadas em atividades de Psicologia e Psicanálise para execução da Oficina de Acolhimento de Pessoas em Possível Vulnerabilidade Social no Território, mediante disponibilização de equipe técnica composta por psicólogos e oficineiros, visando o desenvolvimento de ações de acolhimento psicossocial, integração comunitária, fortalecimento de vínculos, promoção da saúde mental e encaminhamento dos participantes às políticas públicas municipais. Para atender as necessidades do Fundo Municipal de Saúde de Porto Belo.",,Credenciamento,120044.80,valor_total_estimado_informado_pelo_pncp,2026-06-19T00:00:00+00:00,2026-06-24T00:00:00+00:00,2027-06-24T00:00:00+00:00,345,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 48.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:55.027024+00:00,2026-07-13T00:07:55.027024+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82577636000165-1-000115/2026,pncp,"[""82577636000165-1-000115/2026""]",,extra-44c170376348e065fe7a,82577636000165,MUNICIPIO DE TIJUCAS,TIJUCAS,40.8,"Contratação de empresa especializada para execução de pintura externa e reparos diversos do Centro de Eventos João Bayer Neto, no loteamento Mata Atlântica, da Secretaria Municipal de Cultura, Juventude e Turismo, do município de Tijucas/SC",,Concorrência - Eletrônica,58472.79,valor_total_estimado_informado_pelo_pncp,2026-06-22T00:00:00+00:00,2026-06-23T00:00:00+00:00,2026-07-27T00:00:00+00:00,13,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:53.997691+00:00,2026-07-13T00:07:53.997691+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
07790808000169-1-000005/2026,pncp,"[""07790808000169-1-000005/2026""]",,extra-6cfdea35dab3669fbb62,07790808000169,FUNDACAO CULTURAL TRADICAO DE TIJUCAS,TIJUCAS,40.8,"Contratação de empresa especializada para execução da pintura externa e reparos diversos do Casarão Gallotti, lovalizada no bairro centro, da Fundação Cultural Tradição, do município de Tijucas/SC",,Concorrência - Eletrônica,142636.70,valor_total_estimado_informado_pelo_pncp,2026-06-24T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-07-22T00:00:00+00:00,8,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.819938+00:00,2026-07-13T00:07:52.819938+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82951195000110-1-000044/2026,pncp,"[""82951195000110-1-000044/2026""]",,extra-fc65a1288787ea46b976,82951195000110,MUNICIPIO DE ANGELINA,ANGELINA,43.5,"Contratação de empresa especializada na realização de serviços de desassoreamento por meios mecânicos no Rio Mundéus, em trecho aproximado de 3.831,53 metros de extensão, incluindo o fornecimento de materiais e mão de obra, conforme especificações e diretrizes constantes no Memorial Descritivo e demais documentos (Convênio Estadual nº SCC10783/2026).",,Concorrência - Eletrônica,2284730.10,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-06-26T00:00:00+00:00,2026-07-14T00:00:00+00:00,0,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 43.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82892357000196-1-000037/2026,pncp,"[""82892357000196-1-000037/2026""]",,extra-aae3105a7fa3c09f1dbb,82892357000196,MUNICIPIO DE RANCHO QUEIMADO,RANCHO QUEIMADO,47.2,"Contratação de empresas especializada para eventual fornecimento de gêneros alimentícios necessários para garantir a execução do programa Nacional de Alimentação Escolar (PNAE) aos alunos pertencentes à rede municipal de ensino da Secretaria Municipal de Educação, atendendo as Metas 1, 2, 3, 4, 5 e 6 do Plano Municipal de Educação do Município de Rancho Queimado.",,Pregão - Eletrônico,1153518.00,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-07-07T00:00:00+00:00,2026-07-17T00:00:00+00:00,3,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 47.2 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
02396675000127-1-000046/2026,pncp,"[""02396675000127-1-000046/2026""]",,extra-5fe95332ddc0d050c2dd,02396675000127,SAMAE - SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,TIJUCAS,40.8,"Aquisição de Estação de Tratamento de Àgua (ETA) do tipo compacta com vazão mínima de 60 L/s, compreendendo o fornecimento, o transporte, a montagem, a instalação, a execução das obras civis associados e a pré-operação da unidade a ser implantada nas dependências da Estação de Tratamento de àgua (ETA) Itinga (Dona Dica), no município de Tijucas/SC, para o Serviço Autonomo Municipal de Agua e Esgoto - SAMAE.",,Concorrência - Eletrônica,12998768.00,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-06-29T00:00:00+00:00,2026-07-31T00:00:00+00:00,17,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82562893000123-1-000064/2026,pncp,"[""82562893000123-1-000064/2026""]",,extra-4ebdb33ab74d4bb95acb,82562893000123,MUNICIPIO DE CANELINHA,CANELINHA,42.8,"[Portal de Compras Públicas] - O presente Registro de Preços tem o objetivo de eventual contratação de mão-de-obra complementar, por meio de empresa para a prestação de serviços de encanador, visando suprir demandas da Autarquia, em diversas áreas de atuação como Instalação e interligações em novas redes de abastecimento de água, Reparos de Vazamento, Instalação de Novas Ligações, Verificação de vazamentos, Verificação de consumos excessivos, Realização de testes de Pressão, Corte e Religações de água, Consertos de vazamentos na rede de água e adutoras principais, implantação de novas redes de água observadas as especificações técnicas e funcionais constantes neste Termo de Referência, de acordo com especificações e condições estabelecidas nos anexos e nas condições previstas neste Edital.",,Pregão - Eletrônico,293240.00,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-06-26T00:00:00+00:00,2026-07-15T00:00:00+00:00,1,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 42.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82575812000120-1-000275/2026,pncp,"[""82575812000120-1-000275/2026""]",,extra-27a706d1bd15f3a252e7,82575812000120,MUNICIPIO DE PORTO BELO,PORTO BELO,48.5,"[Portal de Compras Públicas] - credenciamento de pessoas jurídicas e de pessoas físicas  para prestação complementar de serviços especializados em saúde, compreendendo consultas médicas especializadas, consultas multiprofissionais, exames diagnósticos, procedimentos terapêuticos e demais serviços correlatos, destinados ao atendimento dos usuários do Sistema Único de Saúde - SUS do Município de Porto Belo/SC. Interessadas em prestar serviços de assistência à saúde, de acordo com as necessidades a seguir elencadas pelos grupos da tabela do SIGTAP - Sistema de Gerenciamento da Tabela de Procedimentos, pelo período contratual de 12 (doze) meses.",,Credenciamento,3938806.39,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-07-01T00:00:00+00:00,2027-07-01T00:00:00+00:00,352,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 48.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
02396675000127-1-000045/2026,pncp,"[""02396675000127-1-000045/2026""]",,extra-5fe95332ddc0d050c2dd,02396675000127,SAMAE - SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,TIJUCAS,40.8,"Contratação de empresa especializada para elaboração do projeto básico e executivo para execução das obras de adequação, ampliação e melhorias da Estação de Tratamento de Esgoto (ETE) Pernanbuco, integrante do sistema de esgotamento sanitário (SES) do município de Tijucas/SC, incluindo fornecimento de mão de obra, materiais e equipamentos,bem como os serviços de comissionamento, start-uo e operação assistida do sistema, para o Serviço Autonomo Municipal de Agua e Esgoto - SAMAE",,Concorrência - Eletrônica,15286580.19,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-06-29T00:00:00+00:00,2026-07-31T00:00:00+00:00,17,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
02396675000127-1-000048/2026,pncp,"[""02396675000127-1-000048/2026""]",,extra-5fe95332ddc0d050c2dd,02396675000127,SAMAE - SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,TIJUCAS,40.8,"Aquisição de Estação de Tratamento de Àgua (ETA) do tipo compacta com vazão mínima de 60 L/s, compreendendo o fornecimento, o transporte, a montagem, a instalação, a execução das obras civis associados e a pré-operação da unidade a ser implantada nas dependências da Estação de Tratamento de àgua (ETA) Itinga (Dona Dica), no município de Tijucas/SC, para o Serviço Autonomo Municipal de Agua e Esgoto – SAMAE",,Concorrência - Eletrônica,12998768.00,valor_total_estimado_informado_pelo_pncp,2026-06-29T00:00:00+00:00,2026-06-29T00:00:00+00:00,2026-07-31T00:00:00+00:00,17,open,future_deadline,89,18,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 40.8 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:51.505235+00:00,2026-07-13T00:07:51.505235+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
