contract_id,object_original,agency,uf,publication_date,snapshot_id,source_row_hash,stratum,reviewer_1_label,reviewer_1_reason,reviewer_2_label,reviewer_2_reason,adjudicated_label,adjudicator,reviewed_at
60509015000101-2-001220/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-06-11,confenge_commercial_pncp_supplier_contracts,3dc0b8ff00fc9f4f29ca1ac6e5146dbd54de1aa58e12104ccffb93c7a7560b25,climatizacao,,,,,,,
60509015000101-2-001421/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-06-25,confenge_commercial_pncp_supplier_contracts,fa93ba9980e82663fa807271a806894776c6a5314ebcf303ab1ac6650591ef5f,climatizacao,,,,,,,
60509015000101-2-001072/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-29,confenge_commercial_pncp_supplier_contracts,1c3cdaa35f662de3a2b5f3a868413f948412fa156a19a350407227751f416881,climatizacao,,,,,,,
88847082000155-2-000207/2026,"Contratação de empresa especializada para a reforma emergencial de conserto, limpeza, desobstrução e impermeabilização de calhas, além da reestruturação de drenos em 5 (cinco) aparelhos de ar-condicionado localizados no Prédio Administrativo da Prefeitura Municipal de Gramado (RS), com fornecimento de material.",SECRETARIA DA ADMINISTRAÇÃO,RS,2026-07-22,confenge_commercial_pncp_supplier_contracts,699b9eb078665d1acb8386883961d195f1260158bdbb64ad17e25431e51129a1,climatizacao,,,,,,,
14999490000196-2-000026/2026,"[LICITANET] - AQUISIÇÃO DE MATERIAIS PERMANENTES (Mobiliário Hospitalar, Eletrodomésticos, Equipamentos de Climatização e Apoio Logístico) destinados ao aparelhamento e modernização da infraestrutura do Hospital Municipal de Itaocara, visando a melhoria do conforto, segurança e humanização do atendimento aos usuários do SUS, conforme as condições, quantitativos e especificações técnicas detalhadas no Termo de Referência (Anexo I) deste Edital.",FUNDO MUNICIPAL DE SAÚDE DE ITAOCARA/RJ,RJ,2026-04-08,confenge_commercial_pncp_supplier_contracts,f42bf33a0b746748a70b8430130530b6577b140eb2270d93853f8af4c97467fb,climatizacao,,,,,,,
60509015000101-2-001785/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-07-15,confenge_commercial_pncp_supplier_contracts,4a709b7ac4145417cc6999e8d3ebd50efe38b794d04286ab5a0b1e2d28c3149d,climatizacao,,,,,,,
60509015000101-2-000145/2026,"REVISÃO DO SISTEMA DE CLIMATIZAÇÃO, INCLUINDO INFRAESTRUTURA E APARELHOS",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-03-09,confenge_commercial_pncp_supplier_contracts,d402932a56087260f84607c918351f964b030eb9232ee247c86195406106106b,climatizacao,,,,,,,
60509015000101-2-001761/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-07-14,confenge_commercial_pncp_supplier_contracts,f105fbcdca5cc9bad4ce98e5c53335c9d0421cb38f777626d226ef381a1494b6,climatizacao,,,,,,,
46137410000180-2-002375/2026,"AQUISIÇÃO DE APARELHOS DE AR CONDICIONADO E CORTINAS DE AR, DEVIDAMENTE ESPECIFICADOS NO ANEXO I DO EDITAL PARA SECRETARIA MUNICIPAL DE SAÚDE (SMS), SECRETARIA MUNICIPAL DE APROVAÇÃO DE PROJETOS (SEAP) E SECRETARIA MUNICIPAL DE INFRAESTRUTURA (SEINFRA), ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS",PREFEITURA MUNICIPAL DE BAURU/SP,SP,2026-06-23,confenge_commercial_pncp_supplier_contracts,605ac5946ed8438cbbf6ec951272b4e8c00ed77e39b9befec52116cdda69e53e,climatizacao,,,,,,,
60509015000101-2-000974/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-25,confenge_commercial_pncp_supplier_contracts,f5153f3a006cdbd583fb7e169f86f50700edfa32223b6f219334a443415e51cb,climatizacao,,,,,,,
78686557000115-2-000002/2026,"Aquisição e instalação de aparelhos de ar-condicionado (incluindo o fornecimento de todos os materiais e serviços necessários à instalação completa e funcional), destinados exclusivamente ao Plenário da Câmara Municipal de Francisco Beltrão – PR, visando à melhoria das condições de infraestrutura e conforto térmico do ambiente.",CAMARA MUNICIPAL DE FRANCISCO BELTRÃO - PR,PR,2026-02-13,confenge_commercial_pncp_supplier_contracts,43ea4a27904da8391d0ed69a59dd6cbb1f2f344b4e4ce4e3739eb6df5238327a,climatizacao,,,,,,,
60509015000101-2-001685/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-07-08,confenge_commercial_pncp_supplier_contracts,20c19d1916a512f297dd50702c26dcaece47a2d8720a632697e034c8f4b21efd,climatizacao,,,,,,,
60509015000101-2-001107/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-29,confenge_commercial_pncp_supplier_contracts,a2b98b32c8f5e97f8b235c93f2c08dde86f3e1e954f52eb7d9f011b2118e9e9d,climatizacao,,,,,,,
60509015000101-2-001066/2026,EXECUÇÃO DE INFRAESTRUTURA ELÉTRICA E DE CLIMATIZAÇÃO.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-29,confenge_commercial_pncp_supplier_contracts,cf1eaea494dd91dccdb44bc79dcebe831688e1ec1ba88347d69860d9fd2d9984,climatizacao,,,,,,,
46137410000180-2-000893/2026,"AQUISIÇÃO DE APARELHOS DE AR CONDICIONADO E CORTINAS DE AR, DEVIDAMENTE ESPECIFICADOS NO ANEXO I DO EDITAL PARA SECRETARIA MUNICIPAL DE SAÚDE (SMS), SECRETARIA MUNICIPAL DE APROVAÇÃO DE PROJETOS (SEAP) E SECRETARIA MUNICIPAL DE INFRAESTRUTURA (SEINFRA), ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS",PREFEITURA MUNICIPAL DE BAURU/SP,SP,2026-03-24,confenge_commercial_pncp_supplier_contracts,6bb69385d9de7e11e03681b7183977b1bec255715f228ac4e55ab2764ea779bf,climatizacao,,,,,,,
09284001000180-2-000008/2026,"Contratação do Uso do Sistema de Distribuição (CUSD) e Compra de Energia Elétrica no Ambiente de Contratação Regulada (CCER) , junto à concessionária fornecedora da localidade, visando garantir o atendimento seguro, contínuo e adequado às cargas atualmente instaladas na edificação que abriga a Promotoria de justiça de João Pessoa.",EPB-PROCURADORIA-GERAL DE JUSTIÇA DA PARAIBA,PB,2026-03-10,confenge_commercial_pncp_supplier_contracts,cc33fc350d5c63f50aa627d31e15cf3d6c53cf91c829c33614366ab5882c7d05,energia,,,,,,,
20207783000196-2-000028/2026,"Contratação de espaço institucional (estande) junto à entidade organizadora da Exposição Agropecuária de Curvelo/MG (ExpoCurvelo), para instalação de unidade temporária da Casa do Cidadão da Câmara Municipal de Curvelo, durante o período de realização do evento, com área compatível com a execução das atividades institucionais, com infraestrutura mínima necessária ao funcionamento, tais como fornecimento de energia elétrica, mobiliário básico e demais condições indispensáveis à execução dos se...",Câmara Municipal de Curvelo,MG,2026-05-18,confenge_commercial_pncp_supplier_contracts,07a2ca5b76584fa694ee82049e94d20585e6c569440374ba8bd7d6f987a32e1c,energia,,,,,,,
88227764000165-2-000156/2026,Aquisicao de materiais eletricos e poste de fibra de vidro bifasico  padrao RGE completo  destinados a regularizacao e reforma do padrao de entrada de energia eletrica da EMEI Mario Gomes Lago  SME,PREFEITURA MUNICIPAL,RS,2026-03-20,confenge_commercial_pncp_supplier_contracts,8a472702ea752c9e1c5b19b8fe4d162ba453aa4103d3f9a34eea6681344ee573,energia,,,,,,,
89421259000110-2-000026/2026,"O presente contrato tem por objeto a prestação de serviços de restruturação das estruturas solares, que incluem:
a) Retirada completa das estruturas atuais;
b) Reformas, ajustes ou substituição de partes necessárias das estruturas dos módulos fotovoltaicos;
c) Reinstalação e alinhamento das estruturas e dos módulos fotovoltaicos;
d) Lavagem completa dos módulos fotovoltaicos, utilizando técnicas adequadas e materiais específicos para não causar danos.",Fundação Hospitalar Santa Terezinha de Erechim,RS,2026-03-24,confenge_commercial_pncp_supplier_contracts,67514a03903de5a7d78ba9732552cfbe15e1a0461f7a0870a4b5db2bfa2c2154,energia,,,,,,,
76247352000108-2-000059/2026,"Contratação de empresa especializada para a prestação de serviços de locação de gerador de energia elétrica, incluindo o transporte (entrega e retirada), instalação, cabos, acessórios e a respectiva manutenção preventiva e corretiva necessária para o seu perfeito funcionamento, visando atender as demandas de infraestrutura, fomento e apoio à realização do evento ""Festa do Padroeiro Santo Antônio"" no Município de Alto Piquiri/PR. A presente contratação dar-se-á em regime de mútua cooperação e ...",Unidade administrativa,PR,2026-06-15,confenge_commercial_pncp_supplier_contracts,3b62679382eb611357ecf0694b4dfbe52d406104843e660cb5da04f0e8eac340,energia,,,,,,,
47842836000105-2-000778/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE ELETRICIDADE, PARA EFETUAR A REFORMA E READEQUAÇÃO DA CABINE DE ENTRADA DE ENERGIA ELÉTRICA DO RECINTO DE EXPOSIÇÕES PERCY WALDIR SEMEGUINI",PREFEITURA MUNICIPAL DE FERNANDOPOLIS - SP,SP,2026-04-22,confenge_commercial_pncp_supplier_contracts,5ce88fdb977b688242682bc694a5634045f274626ee3e95cba6a4b7bd1fedb99,energia,,,,,,,
00394494010441-2-001530/2025,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NA DISPONIBILIZAÇÃO ONEROSA DE ESPAÇOS FÍSICOS EM SÍTIOS DE TELECOMUNICAÇÕES, INCLUINDO CONECTIVIDADE DE REDE, SEGURANÇA E FORNECIMENTO DE ENERGIA ELÉTRICA, PERTINENTES À IMPLANTAÇÃO DA INFRAESTRUTURA DE RADIOCOMUNICAÇÃO DIGITAL.",SUPERINTENDENCIA REG. POL. RODV. FEDERAL-RN,RN,2026-02-23,confenge_commercial_pncp_supplier_contracts,93b34b6056bd1e5ea36478aaf75e215e2de306679524cd74c905bff19b23bc42,energia,,,,,,,
89522064000166-2-000101/2026,"Contratação, em regime de empreitada por preços unitários, de serviços de reforma da subestação elétrica e dos sistemas de automação e controle de acesso do Tribunal de Justiça do Estado do RS.",TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO G.DO SUL,RS,2026-06-18,confenge_commercial_pncp_supplier_contracts,6db41fa3b4f244c26dc1a436c8164702c013b68157483aee58476a03887908ef,energia,,,,,,,
76639384000159-2-000065/2026,"PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE SISTEMAS FOTOVOLTAICOS EM EDIFICAÇÕES DO CREA NAS LOCALIDADES DE APUCARANA, LONDRINA, MARINGÁ, PATO BRANCO E PONTA GROSSA, COM O FORNECIMENTO DOS EQUIPAMENTOS E MATERIAIS, CONFORME SOLICITAÇÃO.",CONSELHO REG.DE ENGENHARIA E AGRONOMIA DO PR,PR,2026-04-07,confenge_commercial_pncp_supplier_contracts,a02adb7453d9f53123e0e3e23d6cda07840c04f44af35f3dd7b313c1ed65f667,energia,,,,,,,
08883951000168-2-000104/2026,"Aquisicao de transformadores de distribuicao trifasico, materiais eletricos e equipamentos correlatos, destinados a implantacao de subestacao de energia eletrica e adequacao de infraestrutura eletrica dos predios da Rede Municipal de Ensino de...",Prefeitura Municipal de Teixeira,PB,2026-06-18,confenge_commercial_pncp_supplier_contracts,4ad2fa6eb8bef1134382dbfbd20e0f721b9e3a081858e2bda575474763019f13,energia,,,,,,,
82892316000108-2-000263/2026,Abertura de licitação para contratação de empresa para execução de edificação para abrigar Sala de Informática e a execução de Subestação de Energia Elétrica na Escola Básica Municipal Prefeito Reinaldo Weingartner.,Secretaria Municipal de Educação,SC,2026-04-13,confenge_commercial_pncp_supplier_contracts,ebe9d33a0a23492dd3cfdbe000bd0c1b830da1d2f4f60c5e8092974716bbfcc4,energia,,,,,,,
04914925000107-2-000018/2026,"Contratação de empresa especializada para a prestação de serviços de transporte de dados e conexão com a internet, por meio de infraestrutura em fibra óptica, destinados a atender às metas de videomonitoramento urbano e disponibilização de Wi-Fi público no âmbito do Projeto Cidades Inteligentes Cerejeiras, utilizando Recursos Próprios.",PREFEITURA MUNICIPAL DE CEREJEIRAS,RO,2026-03-05,confenge_commercial_pncp_supplier_contracts,00251b1e313fb0bf4639ec131dd6b39f37471fc76dbcf7e7155555eef31913a6,telecom,,,,,,,
46634531000137-2-000335/2026,"Aquisição de equipamentos de informática, rede estruturada e fibra óptica, incluindo componentes de hardware, periféricos e ferramentas técnicas, com a finalidade de implantação, manutenção e expansão da infraestrutura tecnológica, para atender as necessidades da Secretaria Municipal de Administração",SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO,SP,2026-04-01,confenge_commercial_pncp_supplier_contracts,f660e4ab205e9e99ca6eff323a5847b5ece14979a464cece0ef2b431379739d7,telecom,,,,,,,
01254422000156-2-000009/2026,"[LICITANET] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA  NA PRESTAÇÃO DE SERVIÇOS DE TELECOMUNICAÇÕES, visando à implantação, operação, suporte e manutenção de infraestrutura integrada de conectividade de dados, compreendendo o fornecimento de link dedicado de acesso à internet em nível governamental, por meio de fibra óptica, com proteção contra ataques do tipo DDoS, a interligação de dados entre as unidades administrativas por meio de rede privada MPLS/L2L, com disponibilização de concentrador c...",MUNICÍPIO DE SÃO FRANCISCO DO GUAPORÉ/RO,RO,2026-05-20,confenge_commercial_pncp_supplier_contracts,efe4b9bea7942bed4fce0220a929a2cdd85252354b0f0b54295d27da142b1808,telecom,,,,,,,
10779511000107-2-000121/2026,"VALOR QUE SE EMPENHA PARA ATENDER DESPESAS COM AQUISIÇÃO DE CONSUMÍVEIS DE LABORATÓRIO E OUTROS PARA ATENDER ÀS DEMANDAS DO CURSOS TÉCNICOS EM MECÂNICA, EDIFICAÇÕES, ESTRADAS E TELECOMUNICAÇÕES DO CAMPUS CAMPOS CENTRO DO INSTITUTO FEDERAL FLUMINENSE. PEN 0105665.00000029/2025-92  PROC.  23318.003783.2025-71 PREGAO 90037/2025",INST.FEDERAL FLUMINENSE/CAMPUS CAMPOS-CENTRO,RJ,2026-05-21,confenge_commercial_pncp_supplier_contracts,4c59d7cfb38e2ad82c9ccd8c258831c1589f0ec2bb29afef47d6fcaf303e1a62,telecom,,,,,,,
82548983000160-2-000812/2026,"Serviços de acesso à internet e fornecimento de serviço de PABX virtual (telefone), visando atender às necessidades de conectividade e infraestrutura digital da Administração Municipal e Fundo Municipal de Saúde de Turvo/SC, conforme especificações constantes do Termo de Referência e demais documentos e anexos que integram este edital.
O acesso à internet deverá ser 100% fibra óptica.
Os serviços, objeto do presente edital, deverá incluir links de alta disponibilidade e equipamentos em comoda...",Prefeitura Municipal de Turvo,SC,2026-07-03,confenge_commercial_pncp_supplier_contracts,c8e2f7383aa3273552876e2ff4522882636bc7821539e6bcf9c71f03b7e6b58c,telecom,,,,,,,
73966913000130-2-000007/2026,CONTRATAÇÃO DE SERVIÇO DE ACESSO À INTERNET BANDA LARGA VIA FIBRA ÓPTICA PARA AMPLIAÇÃO DA INFRAESTRUTURA DE CONECTIVIDADE DO AMBULATÓRIO MÉDICO DE ESPECIALIDADES DE PARANAVAÍ/PR.,CONSORCIO INTERMUNICIPAL DE SAUDE - SEDE,PR,2026-04-14,confenge_commercial_pncp_supplier_contracts,cef7e84d27e72e57bd53ea6b07d854914988e64056478cd2669ec6d44c614257,telecom,,,,,,,
10838653000106-2-001767/2025,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE REESTRUTURAÇÃO, MODERNIZAÇÃO E EXPANSÃO DA INFRAESTRUTURA DE REDE DE FIBRA ÓPTICA, INTERLIGANDO OS DIVERSOS BLOCOS E LOCALIDADES AO CENTRO DE PROCESSAMENTO DE DADOS (CPD). DISPENSA 095/2025. PROCESSO 23150.003266/2025-52.",IFES - CAMPUS ARACRUZ,ES,2026-02-18,confenge_commercial_pncp_supplier_contracts,b6d5add35684a4e4a20c4325cc2ebba9f5d85540b7f68152bbe105773a9464e3,telecom,,,,,,,
46522983000127-2-000143/2026,"REGISTRO DE PRECOS para prestacao de servicos de INSTALACOES E PROJETOS DE INFRAESTRUTURA DE REDE E TELEFONIA, em atendimento a Prefeitura do Municipio de Santana de Parnaiba, pelo periodo de 01 (um) ano.",Prefeitura Municipal de Santana de Parnaíba,SP,2026-06-23,confenge_commercial_pncp_supplier_contracts,e777b6c82c0e985d4bffe31472ef89c551bbaeddd29c60130a0b825408d76a30,telecom,,,,,,,
00508903000188-2-000239/2026,O OBJETO DESTE CONTRATO COMPREENDE A PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DA INFRAESTRUTURA DE TELEFONIA IP DA CONTRATANTE.,JUSTICA FEDERAL DE 1A. INSTANCIA - CE,CE,2026-03-12,confenge_commercial_pncp_supplier_contracts,ae44426b2035902e62659c503a778da9fe08674305dc1956184ab95d26a4b828,telecom,,,,,,,
44229813000123-2-000131/2026,"CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE RECUPERAÇÃO DE CABO ÓPTICO 48 FO, INCLUINDO LOCALIZAÇÃO DA FALHA, REPARO DA INFRAESTRUTURA DANIFICADA, FUSÃO DE FIBRAS, TESTES DE CONECTIVIDADE, REORGANIZAÇÃO DA REDE E RESTABELECIMENTO INTEGRAL DO ENLANCE DA REDE MUNICIPAL DE FIBRA ÓPTICA.",PREFEITURA MUNICIPAL DE SERRANA - SP,SP,2026-07-14,confenge_commercial_pncp_supplier_contracts,b3c3a3dd7e260db3c894520e8d38ad13711c38e2d66f1ad67a945264bce4260a,telecom,,,,,,,
18591149000158-2-000052/2026,[Publicenter] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE TELEFONIA PARA A ATENDER A GESTÃO DE INFRAESTRUTURA RURAL. TELEFONE: 38413768.FICHA ORÇAMENTÁRIA: 598,DIRETORIA DE INFRAESTRUTURA RURAL,MG,2026-02-27,confenge_commercial_pncp_supplier_contracts,6b0a7cd38eb73283a4874b744d700a540ed09de8102f536505eef244f039d8c4,telecom,,,,,,,
46374500000194-2-021079/2025,AQUISIÇÃO DE MATERIAIS DE INFRAESTRUTURA DE TELECOMUNICAÇÕES E APARELHOS TELEFÔNICOS,ESP-CTO.ATENCAO INTEGRADA SAUDE MENTAL-P.PINE,SP,2026-02-18,confenge_commercial_pncp_supplier_contracts,c3f04cb320139bdfeece53a77192237ae801a19adc9aeda603f5f418e593d906,telecom,,,,,,,
11188015000141-2-000302/2025,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE SOLUÇÃO DE GESTÃO DE INFRAESTRUTURA DE TELEFONIA DIGITAL IP COM FORNECIMENTO DE CENTRAL TELEFÔNICA (PABX) IP, SOFTWARE DE GERENCIAMENTO DA PLATAFORMA UNIFICADA DE COMUNICAÇÃO, FORNECIMENTO DE APARELHOS/EQUIPAMENTOS EM REGIME DE LOCAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA (SUPORTE TÉCNICO) DESTINADO À PREFEITURA MUNICIPAL DE BRUSQUE/SC.",Fundo Municipal de Saúde,SC,2026-05-20,confenge_commercial_pncp_supplier_contracts,b39e5b0ce7da0ec323233ae9fad6ddcae4192d63ede6e5264406367b3063deeb,telecom,,,,,,,
60746179000152-2-000064/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ESTRUTURA METÁLICA SOB MEDIDA PARA FABRICAÇÃO, FORNECIMENTO E INSTALAÇÃO DE ESTRUTURAS METÁLICAS SOB MEDIDA DESTINADAS À PASSAGEM DE INFRAESTRUTURA DE REDE LÓGICA, ELÉTRICA E TELECOMUNICAÇÕES.",CONSELHO REG. DOS REP.COMERCIAIS ESTADO DE SP,SP,2026-07-02,confenge_commercial_pncp_supplier_contracts,b305643435bce5f7dcec3a03780afe733a4617def3a444b5079890d5c35d9de1,telecom,,,,,,,
03659166001931-2-000062/2026,"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ACESSO À INTERNET DEDICADO, COM FORNECIMENTO DE LINKS DE COMUNICAÇÃO DE DADOS POR MEIO DE FIBRA ÓPTICA, INCLUINDO INSTALAÇÃO, CONFIGURAÇÃO, SUPORTE TÉCNICO E DISPONIBILIZAÇÃO DE TODOS OS EQUIPAMENTOS, MATERIAIS E INFRAESTRUTURA NECESSÁRIOS AO PLENO FUNCIONAMENTO DA SOLUÇÃO, VISANDO ATENDER ÀS NECESSIDADES DA SUPERINTENDÊNCIA DO IBAMA NO ESTADO DO AMAZONAS.",IBAMA - SUPERINTENDENCIA ESTADUAL/AM,AM,2026-07-15,confenge_commercial_pncp_supplier_contracts,1d183155005ed4f41004e3296670f4a481d859d7e2024e4deaf0b18d6e6dde38,telecom,,,,,,,
82926551000145-2-000893/2026,"“PREGÃO ELETRÔNICO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE MATERIAIS, IMPLANTAÇÃO E MANUTENÇÃO DA INFRAESTRUTURA MUNICIPAL DE SUPORTE AO VIDEOMONITORAMENTO URBANO (PROJETO GUARDIÕES DO VALE), INCLUINDO INSTALAÇÃO/ATIVAÇÃO DE 51 PONTOS DE CÂMERA, INTERLIGAÇÃO POR REDE PRIVADA LAN2LAN, FORNECIMENTO DE LINK DE INTERNET EM FIBRA ÓPTICA COM IP FIXO E SUPORTE TÉCNICO (MANUTENÇÃO PREVENTIVA E CORRETIVA).” 1 doc PA297/2026",PREFEITURA MUNICIPAL DE BRAÇO DO NORTE - SC,SC,2026-04-22,confenge_commercial_pncp_supplier_contracts,2223baac5b5da681bd8787aa9eb22301e80016b31d7209e547440384db2d7454,telecom,,,,,,,
16829640000149-2-000096/2026,"CONTRATAÇÃO DE SOLUÇÃO INTEGRADA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÕES (TICS) PARA A PREFEITURA MUNICIPAL DE ARAGUARI, ENGLOBANDO SERVIÇOS DE TELEFONIA FIXA IP (PABX VIRTUAL), ATUALIZAÇÃO DE ATIVOS DE REDE EM COMODATO E LOCAÇÃO DE INFRAESTRUTURA DE CONECTIVIDADE (INTERNET E VPN) INTEGRALMENTE VIA FIBRA ÓPTICA","SECRETARIA DE LOGISTICA, LICITAÇÕES, COMPRAS, CONTRATOS E TECNOLOGIA DA INFORMAÇÃO",MG,2026-05-20,confenge_commercial_pncp_supplier_contracts,8c8e0ad72c921653a74db369bdd1398c44a11e3f059be500123ab1b4a076a47c,telecom,,,,,,,
01165729000180-2-000242/2026,AQUISIÇÃO DE MATERIAL  DE INFRAESTRUTURA DE FIBRA ÓPTICA,SECRETARIA DE SEGURANÇA PÚBLICA E DEFESA SOCIAL,GO,2026-04-06,confenge_commercial_pncp_supplier_contracts,26f5bd0c38ecdb91bf3a1c05e44a21171ded38243b45286d3280a725a5b88018,telecom,,,,,,,
18279083000165-2-000014/2026,"Contratação de empresa especializada na prestação de serviços de acesso à internet em banda larga, por meio de infraestrutura de fibra óptica, para atender às demandas operacionais e administrativas das diversas Secretarias da Prefeitura Municipal de Jequitaí.",MUNICIPIO DE JEQUITAI,MG,2026-03-25,confenge_commercial_pncp_supplier_contracts,f0800aef5cbe41a8737840520406cb3529e2fe031e1d3baed84bb78ca2acc5bb,telecom,,,,,,,
82548983000160-2-000813/2026,"Serviços de acesso à internet e fornecimento de serviço de PABX virtual (telefone), visando atender às necessidades de conectividade e infraestrutura digital da Administração Municipal e Fundo Municipal de Saúde de Turvo/SC, conforme especificações constantes do Termo de Referência e demais documentos e anexos que integram este edital.
O acesso à internet deverá ser 100% fibra óptica.
Os serviços, objeto do presente edital, deverá incluir links de alta disponibilidade e equipamentos em comoda...",Prefeitura Municipal de Turvo,SC,2026-07-03,confenge_commercial_pncp_supplier_contracts,b2fecfe1e8c1296b77320788b750c1c0120c2345f04255397d4a6a591670edaa,telecom,,,,,,,
